id,date_updated,vehicle_id,vehicle_label,vehicle_current_status,position_latitude,position_longitude,geographic_point,position_speed,position_odometer,trip_schedule_relationship,trip_id,trip_start_date,trip_route_id
70,2021-01-27 18:00:02,1288,221,2,19.39080047607422,-99.04730224609376,"19.3908004761,-99.0473022461",0,46,2,,,
71,2021-01-27 18:00:02,366,308,2,19.396499633789062,-99.0561981201172,"19.3964996338,-99.0561981201",9,0,0,9737997.0,20200428.0,301.0
72,2021-01-27 18:00:02,416,358,1,19.40780067443848,-99.18920135498048,"19.4078006744,-99.189201355",4,0,0,9736539.0,20200428.0,301.0
73,2021-01-27 18:00:02,422,364,2,19.404600143432617,-99.17420196533205,"19.4046001434,-99.1742019653",6,0,0,9736683.0,20200428.0,301.0
74,2021-01-27 18:00:02,432,374,1,19.402000427246094,-99.18710327148438,"19.4020004272,-99.1871032715",0,0,0,9736405.0,20200428.0,301.0
75,2021-01-27 18:00:02,450,392,2,19.394500732421875,-99.14089965820312,"19.3945007324,-99.1408996582",6,0,0,9737013.0,20200428.0,301.0
76,2021-01-27 18:00:02,452,394,2,19.391000747680664,-99.04769897460938,"19.3910007477,-99.0476989746",0,0,0,9738322.0,20200428.0,301.0
77,2021-01-27 18:00:02,1021,398,2,19.3971004486084,-99.10289764404295,"19.3971004486,-99.102897644",9,648,0,9738355.0,20200428.0,301.0
78,2021-01-27 18:00:02,24,424,2,19.52050018310547,-99.16410064697266,"19.5205001831,-99.164100647",6,566,0,9684853.0,20200428.0,1.0
79,2021-01-27 18:00:02,26,426,2,19.4606990814209,-99.1438980102539,"19.4606990814,-99.1438980103",8,332,0,9684193.0,20200428.0,1.0
80,2021-01-27 18:00:02,35,435,2,19.479400634765625,-99.14820098876952,"19.4794006348,-99.1482009888",1,0,0,9684361.0,20200428.0,1.0
81,2021-01-27 18:00:02,51,451,2,19.3971004486084,-99.15589904785156,"19.3971004486,-99.1558990479",0,294,2,,,
82,2021-01-27 18:00:02,56,456,2,19.47360038757324,-99.14600372314452,"19.4736003876,-99.1460037231",0,710,0,9684297.0,20200428.0,1.0
83,2021-01-27 18:00:02,986,472,1,19.446199417114254,-99.14710235595705,"19.4461994171,-99.147102356",1,0,0,9685379.0,20200428.0,1.0
84,2021-01-27 18:00:02,472,514,1,19.44219970703125,-99.15249633789062,"19.442199707,-99.1524963379",0,0,0,9755255.0,20200428.0,241.0
85,2021-01-27 18:00:02,474,516,1,19.425199508666992,-99.11979675292967,"19.4251995087,-99.1197967529",5,0,0,9755075.0,20200428.0,241.0
86,2021-01-27 18:00:02,476,518,2,19.43790054321289,-99.14869689941406,"19.4379005432,-99.1486968994",2,285,0,9755287.0,20200428.0,241.0
87,2021-01-27 18:00:02,482,524,1,19.430400848388672,-99.1417999267578,"19.4304008484,-99.1417999268",5,0,0,9755678.0,20200428.0,241.0
88,2021-01-27 18:00:02,499,541,1,19.430500030517575,-99.11509704589844,"19.4305000305,-99.1150970459",0,0,0,9755379.0,20200428.0,241.0
89,2021-01-27 18:00:02,500,542,2,19.42720031738281,-99.11620330810548,"19.4272003174,-99.1162033081",0,558,0,9755398.0,20200428.0,241.0
90,2021-01-27 18:00:02,501,543,2,19.43099975585937,-99.11540222167967,"19.4309997559,-99.1154022217",0,556,0,9755485.0,20200428.0,241.0
91,2021-01-27 18:00:02,502,544,2,19.438800811767575,-99.1531982421875,"19.4388008118,-99.1531982422",4,0,0,9755558.0,20200428.0,241.0
92,2021-01-27 18:00:02,505,547,1,19.42609977722168,-99.12999725341795,"19.4260997772,-99.1299972534",6,0,0,9755115.0,20200428.0,241.0
93,2021-01-27 18:00:02,508,550,2,19.42530059814453,-99.12010192871094,"19.4253005981,-99.1201019287",1,59,0,9755750.0,20200428.0,241.0
94,2021-01-27 18:00:02,511,553,1,19.42970085144043,-99.13639831542967,"19.4297008514,-99.1363983154",5,0,0,9755704.0,20200428.0,241.0
95,2021-01-27 18:00:02,558,615,2,19.49049949645996,-99.09320068359376,"19.4904994965,-99.0932006836",11,328,0,9679305.0,20200428.0,161.0
96,2021-01-27 18:00:02,561,618,2,19.50690078735352,-99.08570098876952,"19.5069007874,-99.0857009888",0,762,0,9679435.0,20200428.0,161.0
97,2021-01-27 18:00:02,1179,623,2,19.45989990234375,-99.10579681396484,"19.4598999023,-99.105796814",4,465,0,9678878.0,20200428.0,161.0
98,2021-01-27 18:00:02,1075,702,1,19.51180076599121,-99.19609832763672,"19.511800766,-99.1960983276",0,122,2,,,
99,2021-01-27 18:00:02,1079,706,1,19.476900100708008,-99.07250213623048,"19.4769001007,-99.0725021362",7,0,0,9741575.0,20200428.0,61.0
100,2021-01-27 18:00:02,1089,716,2,19.497499465942383,-99.1645965576172,"19.4974994659,-99.1645965576",0,487,0,9740871.0,20200428.0,61.0
101,2021-01-27 18:00:02,1091,718,2,19.491899490356445,-99.13860321044922,"19.4918994904,-99.1386032104",8,0,0,9740043.0,20200428.0,61.0
102,2021-01-27 18:00:02,1180,731,1,19.48789978027344,-99.1146011352539,"19.4878997803,-99.1146011353",6,0,0,9741199.0,20200428.0,61.0
103,2021-01-27 18:00:02,1181,732,2,19.488800048828125,-99.12830352783205,"19.4888000488,-99.1283035278",5,0,0,9741103.0,20200428.0,61.0
104,2021-01-27 18:00:02,1185,736,2,19.506999969482425,-99.19950103759766,"19.5069999695,-99.1995010376",0,161,2,,,
105,2021-01-27 18:00:02,1117,764,2,19.49489974975586,-99.15339660644533,"19.4948997498,-99.1533966064",8,563,0,9740103.0,20200428.0,61.0
106,2021-01-27 18:00:02,1122,769,2,19.46910095214844,-99.06410217285156,"19.4691009521,-99.0641021729",8,308,0,9741259.0,20200428.0,61.0
107,2021-01-27 18:00:02,1135,787,2,0.0,-103.48899841308594,"0.0,-103.488998413",0,0,0,9739295.0,20200428.0,61.0
108,2021-01-27 18:00:02,1141,793,2,19.51110076904297,-99.19840240478516,"19.511100769,-99.1984024048",6,137,0,9740595.0,20200428.0,61.0
109,2021-01-27 18:00:02,1144,796,2,19.46949958801269,-99.064697265625,"19.469499588,-99.0646972656",4,0,0,9739455.0,20200428.0,61.0
110,2021-01-27 18:00:02,1146,798,2,19.483800888061523,-99.1177978515625,"19.4838008881,-99.1177978516",11,318,0,9739935.0,20200428.0,61.0
111,2021-01-27 18:00:02,711,811,2,19.487199783325195,-99.11389923095705,"19.4871997833,-99.113899231",0,157,2,,,
112,2021-01-27 18:00:02,714,814,1,19.4281005859375,-99.16500091552734,"19.4281005859,-99.1650009155",1,0,0,9674201.0,20200428.0,171.0
113,2021-01-27 18:00:02,719,819,1,19.4242000579834,-99.17389678955078,"19.424200058,-99.1738967896",10,0,0,9671366.0,20200428.0,171.0
114,2021-01-27 18:00:02,730,830,1,19.431400299072266,-99.1584014892578,"19.4314002991,-99.1584014893",7,0,0,9671822.0,20200428.0,171.0
115,2021-01-27 18:00:02,745,845,2,19.492799758911133,-99.12059783935548,"19.4927997589,-99.1205978394",0,1500,0,9672980.0,20200428.0,171.0
116,2021-01-27 18:00:02,749,901,1,19.43610000610352,-99.1489028930664,"19.4361000061,-99.1489028931",5,0,0,9671930.0,20200428.0,171.0
117,2021-01-27 18:00:02,770,922,2,19.42679977416992,-99.19969940185548,"19.4267997742,-99.1996994019",0,377,2,,,
118,2021-01-27 18:00:02,771,923,1,19.478500366210938,-99.12120056152344,"19.4785003662,-99.1212005615",0,0,0,9673280.0,20200428.0,171.0
119,2021-01-27 18:00:02,774,926,1,19.491600036621094,-99.12010192871094,"19.4916000366,-99.1201019287",0,73,2,,,
120,2021-01-27 18:00:02,781,933,1,0.0,-103.48899841308594,"0.0,-103.488998413",0,6,2,,,
121,2021-01-27 18:00:02,788,940,1,19.49329948425293,-99.12100219726562,"19.4932994843,-99.1210021973",0,0,0,9672609.0,20200428.0,171.0
122,2021-01-27 18:00:02,790,942,2,19.42679977416992,-99.19940185546876,"19.4267997742,-99.1994018555",0,401,2,,,
123,2021-01-27 18:00:02,992,1019,2,19.38279914855957,-99.1760025024414,"19.3827991486,-99.1760025024",7,0,0,9731841.0,20200428.0,367.0
124,2021-01-27 18:00:02,997,1024,2,19.41279983520508,-99.16629791259766,"19.4127998352,-99.1662979126",7,0,2,,,
125,2021-01-27 18:00:02,10016,1036,2,19.30139923095703,-99.18579864501952,"19.301399231,-99.185798645",12,233,0,9732076.0,20200428.0,367.0
126,2021-01-27 18:00:02,10019,1039,2,19.41959953308105,-99.16419982910156,"19.4195995331,-99.1641998291",3,0,0,9730466.0,20200428.0,367.0
127,2021-01-27 18:00:02,10023,1043,2,19.41629981994629,-99.16519927978516,"19.4162998199,-99.1651992798",1,0,0,9730336.0,20200428.0,367.0
128,2021-01-27 18:00:02,1159,1050,2,19.489900588989254,-99.12169647216795,"19.489900589,-99.1216964722",16,1176,0,9734093.0,20200428.0,367.0
129,2021-01-27 18:00:02,1255,1066,2,19.35260009765625,-99.18579864501952,"19.3526000977,-99.185798645",0,192,0,9729763.0,20200428.0,367.0
130,2021-01-27 18:00:02,1257,1068,1,19.28300094604492,-99.17510223388672,"19.283000946,-99.1751022339",10,0,0,9732416.0,20200428.0,367.0
131,2021-01-27 18:00:02,1259,1070,2,19.499099731445312,-99.11959838867188,"19.4990997314,-99.1195983887",0,0,2,,,
132,2021-01-27 18:00:02,1177,1096,2,19.2987003326416,-99.1855010986328,"19.2987003326,-99.1855010986",7,0,2,,,367.0
133,2021-01-27 18:00:02,1164,1105,2,19.416099548339844,-99.16529846191406,"19.4160995483,-99.1652984619",5,0,2,,,367.0
134,2021-01-27 18:00:02,1167,1108,2,19.470800399780277,-99.1374969482422,"19.4708003998,-99.1374969482",16,839,0,9733962.0,20200428.0,367.0
135,2021-01-27 18:00:02,1070,1307,2,19.37569999694824,-99.17839813232422,"19.3756999969,-99.1783981323",8,414,2,,,367.0
136,2021-01-27 18:00:02,1062,2302,2,19.389799118041992,-99.05870056152344,"19.389799118,-99.0587005615",0,1790,2,,,
137,2021-01-27 18:00:02,10015,2303,2,19.395299911499023,-99.14800262451172,"19.3952999115,-99.1480026245",0,510,0,9736875.0,20200428.0,301.0
138,2021-01-27 18:00:02,1186,2304,2,19.39109992980957,-99.04759979248048,"19.3910999298,-99.0475997925",0,0,0,9737862.0,20200428.0,301.0
139,2021-01-27 18:00:02,1192,2310,2,19.389799118041992,-99.05889892578124,"19.389799118,-99.0588989258",0,1790,2,,,
140,2021-01-27 18:00:02,930,2340,2,19.38719940185547,-99.08039855957033,"19.3871994019,-99.0803985596",6,0,0,9737384.0,20200428.0,301.0
141,2021-01-27 18:00:02,1234,2365,2,19.389799118041992,-99.05950164794922,"19.389799118,-99.0595016479",0,997,0,9737659.0,20200428.0,301.0
142,2021-01-27 18:00:02,1289,222,2,19.391000747680664,-99.04769897460938,"19.3910007477,-99.0476989746",0,94,2,,,
143,2021-01-27 18:00:02,367,309,2,19.38279914855957,-99.06159973144533,"19.3827991486,-99.0615997314",8,114,0,9737575.0,20200428.0,301.0
144,2021-01-27 18:00:02,375,317,1,19.46489906311035,-99.05950164794922,"19.4648990631,-99.0595016479",0,0,2,,,
145,2021-01-27 18:00:02,1018,339,2,19.39780044555664,-99.12950134277344,"19.3978004456,-99.1295013428",9,492,0,9737162.0,20200428.0,301.0
146,2021-01-27 18:00:02,398,340,2,19.40220069885254,-99.18679809570312,"19.4022006989,-99.1867980957",0,735,0,9736450.0,20200428.0,301.0
147,2021-01-27 18:00:02,3,403,2,19.41279983520508,-99.15470123291016,"19.4127998352,-99.1547012329",0,171,0,9685833.0,20200428.0,1.0
148,2021-01-27 18:00:02,20,420,2,19.425600051879883,-99.14929962158205,"19.4256000519,-99.1492996216",4,512,0,9685658.0,20200428.0,1.0
149,2021-01-27 18:00:02,22,422,2,19.41959953308105,-99.1540985107422,"19.4195995331,-99.1540985107",1,560,0,9685769.0,20200428.0,1.0
150,2021-01-27 18:00:02,23,423,2,19.47920036315918,-99.14800262451172,"19.4792003632,-99.1480026245",5,561,0,9685204.0,20200428.0,1.0
151,2021-01-27 18:00:02,28,428,1,19.4960994720459,-99.15450286865234,"19.496099472,-99.1545028687",7,0,0,9684465.0,20200428.0,1.0
152,2021-01-27 18:00:02,37,437,2,19.527099609375,-99.16909790039062,"19.5270996094,-99.1690979004",3,166,0,9684697.0,20200428.0,1.0
153,2021-01-27 18:00:02,1147,461,1,19.44059944152832,-99.14859771728516,"19.4405994415,-99.1485977173",7,0,0,9684137.0,20200428.0,1.0
154,2021-01-27 18:00:02,1151,465,2,19.46579933166504,-99.14299774169922,"19.4657993317,-99.1429977417",10,300,0,9685323.0,20200428.0,1.0
155,2021-01-27 18:00:02,1152,466,2,19.431100845336918,-99.14810180664062,"19.4311008453,-99.1481018066",6,0,0,9683969.0,20200428.0,1.0
156,2021-01-27 18:00:02,473,515,1,19.43160057067871,-99.15029907226562,"19.4316005707,-99.1502990723",6,0,0,9755166.0,20200428.0,241.0
157,2021-01-27 18:00:02,475,517,1,19.430400848388672,-99.14189910888672,"19.4304008484,-99.1418991089",8,0,0,9755146.0,20200428.0,241.0
158,2021-01-27 18:00:02,484,526,2,19.438100814819336,-99.13690185546876,"19.4381008148,-99.1369018555",10,237,0,9755532.0,20200428.0,241.0
159,2021-01-27 18:00:02,494,536,2,19.43090057373047,-99.14530181884766,"19.4309005737,-99.1453018188",0,182,0,9755658.0,20200428.0,241.0
160,2021-01-27 18:00:02,497,539,1,19.42329978942871,-99.12429809570312,"19.4232997894,-99.1242980957",6,0,0,9755095.0,20200428.0,241.0
161,2021-01-27 18:00:02,504,546,2,19.44420051574707,-99.15239715576172,"19.4442005157,-99.1523971558",4,70,0,9755580.0,20200428.0,241.0
162,2021-01-27 18:00:02,506,548,1,19.43680000305176,-99.12689971923828,"19.4368000031,-99.1268997192",4,0,0,9755325.0,20200428.0,241.0
163,2021-01-27 18:00:02,509,551,1,19.44499969482422,-99.1522979736328,"19.4449996948,-99.1522979736",0,0,0,9755238.0,20200428.0,241.0
164,2021-01-27 18:00:02,544,601,1,19.444700241088867,-99.11219787597656,"19.4447002411,-99.112197876",5,0,0,9679133.0,20200428.0,161.0
165,2021-01-27 18:00:02,545,602,2,19.477100372314453,-99.0988998413086,"19.4771003723,-99.0988998413",16,339,0,9679261.0,20200428.0,161.0
166,2021-01-27 18:00:02,559,616,1,19.507200241088867,-99.08599853515624,"19.5072002411,-99.0859985352",0,0,0,9679388.0,20200428.0,161.0
167,2021-01-27 18:00:02,560,617,2,19.49329948425293,-99.09149932861328,"19.4932994843,-99.0914993286",0,0,0,9678800.0,20200428.0,161.0
168,2021-01-27 18:00:02,1074,701,1,19.465200424194336,-99.05979919433594,"19.4652004242,-99.0597991943",0,0,0,9739247.0,20200428.0,61.0
169,2021-01-27 18:00:02,1078,705,2,19.47470092773437,-99.0885009765625,"19.4747009277,-99.0885009766",0,430,0,9741423.0,20200428.0,61.0
170,2021-01-27 18:00:02,1084,711,2,19.49810028076172,-99.16780090332033,"19.4981002808,-99.1678009033",13,217,0,9740759.0,20200428.0,61.0
171,2021-01-27 18:00:02,1100,727,2,19.50230026245117,-99.17859649658205,"19.5023002625,-99.1785964966",8,0,0,9740267.0,20200428.0,61.0
172,2021-01-27 18:00:02,1101,728,2,19.510400772094727,-99.19860076904295,"19.5104007721,-99.198600769",13,0,0,9740419.0,20200428.0,61.0
173,2021-01-27 18:00:02,1184,735,2,19.46929931640625,-99.08529663085938,"19.4692993164,-99.0852966309",12,503,2,,,61.0
174,2021-01-27 18:00:02,1110,757,1,19.511499404907227,-99.19760131835938,"19.5114994049,-99.1976013184",6,0,0,9740359.0,20200428.0,61.0
175,2021-01-27 18:00:02,1112,759,2,19.49620056152344,-99.1594009399414,"19.4962005615,-99.1594009399",1,0,0,9740199.0,20200428.0,61.0
176,2021-01-27 18:00:02,1126,773,2,19.483800888061523,-99.11190032958984,"19.4838008881,-99.1119003296",6,0,0,9739879.0,20200428.0,61.0
177,2021-01-27 18:00:02,1130,782,2,19.467300415039062,-99.08070373535156,"19.467300415,-99.0807037354",6,0,0,9739615.0,20200428.0,61.0
178,2021-01-27 18:00:02,701,801,1,19.47249984741211,-99.12339782714844,"19.4724998474,-99.1233978271",8,0,0,9672458.0,20200428.0,171.0
179,2021-01-27 18:00:02,717,817,2,19.488000869750977,-99.1144027709961,"19.4880008698,-99.114402771",5,621,0,9673076.0,20200428.0,171.0
180,2021-01-27 18:00:02,720,820,2,19.46470069885254,-99.12629699707033,"19.4647006989,-99.1262969971",3,0,0,9673458.0,20200428.0,171.0
181,2021-01-27 18:00:02,721,821,1,19.435199737548828,-99.15019989013672,"19.4351997375,-99.1501998901",0,0,0,9673925.0,20200428.0,171.0
182,2021-01-27 18:00:02,728,828,1,19.42569923400879,-99.17050170898438,"19.425699234,-99.170501709",11,0,0,9671558.0,20200428.0,171.0
183,2021-01-27 18:00:02,737,837,1,19.486799240112305,-99.11799621582033,"19.4867992401,-99.1179962158",6,0,0,9672362.0,20200428.0,171.0
184,2021-01-27 18:00:02,746,846,1,19.423999786376957,-99.17990112304688,"19.4239997864,-99.179901123",7,0,0,9671270.0,20200428.0,171.0
